Sample	Name	Time Desc	Time	Time Unit	Donor	CNhs	Time Course	Time Course Id	Species	Series
13573-146B9	COBL-a rinderpest(-C) infection	 12hr	720	mins	 biol_rep3	CNhs14440	Rinderpest infection series	Rinderpest_infection_series	Human	Activation
12980-138I1	EBF KO HPCs induced to T cell	 12hr	720	mins	 biol_rep1	CNhs12238	T-cell differentiation	T-cell_differentiation	Mouse	Early response
12996-139A8	EBF KO HPCs induced to T cell	 12hr	720	mins	 biol_rep2	CNhs12989	T-cell differentiation	T-cell_differentiation	Mouse	Early response
13012-139C6	EBF KO HPCs induced to T cell	 12hr	720	mins	 biol_rep3	CNhs13590	T-cell differentiation	T-cell_differentiation	Mouse	Early response
13674-147E2	ARPE-19 EMT induced with TGF-beta and TNF-alpha	 12hr00min	720	mins	 biol_rep2	CNhs14530	Epithelial to mesenchymal 	Epithelial_to_mesenchymal 	Human	Early response
13675-147E3	ARPE-19 EMT induced with TGF-beta and TNF-alpha	 12hr00min	720	mins	 biol_rep3	CNhs14531	Epithelial to mesenchymal 	Epithelial_to_mesenchymal 	Human	Early response
12716-135F7	Monocyte-derived macrophages response to LPS	 14hr	840	mins	 donor1 (t19 Subject1)	CNhs12929	Macrophage response to LPS	Macrophage_response_to_LPS	Human	Early response
12814-136H6	Monocyte-derived macrophages response to LPS	 14hr	840	mins	 donor2 (t19 Subject2)	CNhs13398	Macrophage response to LPS	Macrophage_response_to_LPS	Human	Early response
12912-138A5	Monocyte-derived macrophages response to LPS	 14hr	840	mins	 donor3 (t19 Subject3)	CNhs13329	Macrophage response to LPS	Macrophage_response_to_LPS	Human	Early response
12815-136H7	Monocyte-derived macrophages response to LPS	 16hr	960	mins	 donor2 (t20 Subject2)	CNhs13399	Macrophage response to LPS	Macrophage_response_to_LPS	Human	Early response
12913-138A6	Monocyte-derived macrophages response to LPS	 16hr	960	mins	 donor3 (t20 Subject3)	CNhs13330	Macrophage response to LPS	Macrophage_response_to_LPS	Human	Early response
13676-147E4	ARPE-19 EMT induced with TGF-beta and TNF-alpha	 16hr00min	960	mins	 biol_rep1	CNhs14532	Epithelial to mesenchymal 	Epithelial_to_mesenchymal 	Human	Early response
13677-147E5	ARPE-19 EMT induced with TGF-beta and TNF-alpha	 16hr00min	960	mins	 biol_rep2	CNhs14533	Epithelial to mesenchymal 	Epithelial_to_mesenchymal 	Human	Early response
13678-147E6	ARPE-19 EMT induced with TGF-beta and TNF-alpha	 16hr00min	960	mins	 biol_rep3	CNhs14534	Epithelial to mesenchymal 	Epithelial_to_mesenchymal 	Human	Early response
12718-135F9	Monocyte-derived macrophages response to LPS	 18hr	1080	mins	 donor1 (t21 Subject1)	CNhs12814	Macrophage response to LPS	Macrophage_response_to_LPS	Human	Early response
12816-136H8	Monocyte-derived macrophages response to LPS	 18hr	1080	mins	 donor2 (t21 Subject2)	CNhs13400	Macrophage response to LPS	Macrophage_response_to_LPS	Human	Early response
12914-138A7	Monocyte-derived macrophages response to LPS	 18hr	1080	mins	 donor3 (t21 Subject3)	CNhs13331	Macrophage response to LPS	Macrophage_response_to_LPS	Human	Early response
12315-130G2	ST2 (Mesenchymal stem cells) cells, differentiation to adipocytes	 18hr	1080	mins	 biol_rep1 (018hA1)	CNhs13122	MSC to adipocyte (mouse)	MSC_to_adipocyte_(mouse)	Mouse	Early response
12437-132B7	ST2 (Mesenchymal stem cells) cells, differentiation to adipocytes	 18hr	1080	mins	 biol_rep2 (018hA2)	CNhs13251	MSC to adipocyte (mouse)	MSC_to_adipocyte_(mouse)	Mouse	Early response
12559-133G3	ST2 (Mesenchymal stem cells) cells, differentiation to adipocytes	 18hr	1080	mins	 biol_rep3 (018hA3)	CNhs13300	MSC to adipocyte (mouse)	MSC_to_adipocyte_(mouse)	Mouse	Early response
12330-130H8	ST2 (Mesenchymal stem cells) cells, differentiation to osteocytes	 18hr	1080	mins	 biol_rep1 (018hB1)	CNhs13137	MSC to osteocyte (mouse)	MSC_to_osteocyte_(mouse)	Mouse	Early response
12452-132D4	ST2 (Mesenchymal stem cells) cells, differentiation to osteocytes	 18hr	1080	mins	 biol_rep2 (018hB2)	CNhs13266	MSC to osteocyte (mouse)	MSC_to_osteocyte_(mouse)	Mouse	Early response
12574-133H9	ST2 (Mesenchymal stem cells) cells, differentiation to osteocytes	 18hr	1080	mins	 biol_rep3 (018hB3)	CNhs13315	MSC to osteocyte (mouse)	MSC_to_osteocyte_(mouse)	Mouse	Early response
12719-135G1	Monocyte-derived macrophages response to LPS	 20hr	1200	mins	 donor1 (t22 Subject1)	CNhs12931	Macrophage response to LPS	Macrophage_response_to_LPS	Human	Early response
12817-136H9	Monocyte-derived macrophages response to LPS	 20hr	1200	mins	 donor2 (t22 Subject2)	CNhs13401	Macrophage response to LPS	Macrophage_response_to_LPS	Human	Early response
12915-138A8	Monocyte-derived macrophages response to LPS	 20hr	1200	mins	 donor3 (t22 Subject3)	CNhs13332	Macrophage response to LPS	Macrophage_response_to_LPS	Human	Early response
12720-135G2	Monocyte-derived macrophages response to LPS	 22hr	1320	mins	 donor1 (t23 Subject1)	CNhs12815	Macrophage response to LPS	Macrophage_response_to_LPS	Human	Early response
12818-136I1	Monocyte-derived macrophages response to LPS	 22hr	1320	mins	 donor2 (t23 Subject2)	CNhs13402	Macrophage response to LPS	Macrophage_response_to_LPS	Human	Early response
12916-138A9	Monocyte-derived macrophages response to LPS	 22hr	1320	mins	 donor3 (t23 Subject3)	CNhs13333	Macrophage response to LPS	Macrophage_response_to_LPS	Human	Early response
13077-140A8	J2E erythroblastic leukemia response to erythropoietin	 24hr	1440	mins	 biol_rep1	CNhs12455	J2E erythrocytic differentiation (EPO)	J2E_erythrocytic_differentiation_(EPO)	Mouse	Early response
13143-140I2	J2E erythroblastic leukemia response to erythropoietin	 24hr	1440	mins	 biol_rep2	CNhs12682	J2E erythrocytic differentiation (EPO)	J2E_erythrocytic_differentiation_(EPO)	Mouse	Early response
13209-141G5	J2E erythroblastic leukemia response to erythropoietin	 24hr	1440	mins	 biol_rep3	CNhs12784	J2E erythrocytic differentiation (EPO)	J2E_erythrocytic_differentiation_(EPO)	Mouse	Early response
12721-135G3	Monocyte-derived macrophages response to LPS	 24hr	1440	mins	 donor1 (t24 Subject1)	CNhs12932	Macrophage response to LPS	Macrophage_response_to_LPS	Human	Early response
12819-136I2	Monocyte-derived macrophages response to LPS	 24hr	1440	mins	 donor2 (t24 Subject2)	CNhs13403	Macrophage response to LPS	Macrophage_response_to_LPS	Human	Early response
12917-138B1	Monocyte-derived macrophages response to LPS	 24hr	1440	mins	 donor3 (t24 Subject3)	CNhs13334	Macrophage response to LPS	Macrophage_response_to_LPS	Human	Early response
12316-130G3	ST2 (Mesenchymal stem cells) cells, differentiation to adipocytes	 24hr	1440	mins	 biol_rep1 (024hA1)	CNhs13123	MSC to adipocyte (mouse)	MSC_to_adipocyte_(mouse)	Mouse	Early response
12438-132B8	ST2 (Mesenchymal stem cells) cells, differentiation to adipocytes	 24hr	1440	mins	 biol_rep2 (024hA2)	CNhs13252	MSC to adipocyte (mouse)	MSC_to_adipocyte_(mouse)	Mouse	Early response
12560-133G4	ST2 (Mesenchymal stem cells) cells, differentiation to adipocytes	 24hr	1440	mins	 biol_rep3 (024hA3)	CNhs13301	MSC to adipocyte (mouse)	MSC_to_adipocyte_(mouse)	Mouse	Early response
12331-130H9	ST2 (Mesenchymal stem cells) cells, differentiation to osteocytes	 24hr	1440	mins	 biol_rep1 (024hB1)	CNhs13138	MSC to osteocyte (mouse)	MSC_to_osteocyte_(mouse)	Mouse	Early response
12453-132D5	ST2 (Mesenchymal stem cells) cells, differentiation to osteocytes	 24hr	1440	mins	 biol_rep2 (024hB2)	CNhs13267	MSC to osteocyte (mouse)	MSC_to_osteocyte_(mouse)	Mouse	Early response
12575-133I1	ST2 (Mesenchymal stem cells) cells, differentiation to osteocytes	 24hr	1440	mins	 biol_rep3 (024hB3)	CNhs13316	MSC to osteocyte (mouse)	MSC_to_osteocyte_(mouse)	Mouse	Early response
13550-145I4	293SLAM rinderpest infection	 24hr	1440	mins	 biol_rep1	CNhs14416	Rinderpest infection series	Rinderpest_infection_series	Human	Activation
13551-145I5	293SLAM rinderpest infection	 24hr	1440	mins	 biol_rep2	CNhs14417	Rinderpest infection series	Rinderpest_infection_series	Human	Activation
13552-145I6	293SLAM rinderpest infection	 24hr	1440	mins	 biol_rep3	CNhs14418	Rinderpest infection series	Rinderpest_infection_series	Human	Activation
13562-146A7	COBL-a rinderpest infection	 24hr	1440	mins	 biol_rep1	CNhs14428	Rinderpest infection series	Rinderpest_infection_series	Human	Activation
13563-146A8	COBL-a rinderpest infection	 24hr	1440	mins	 biol_rep2	CNhs14429	Rinderpest infection series	Rinderpest_infection_series	Human	Activation
13564-146A9	COBL-a rinderpest infection	 24hr	1440	mins	 biol_rep3	CNhs14430	Rinderpest infection series	Rinderpest_infection_series	Human	Activation
13574-146C1	COBL-a rinderpest(-C) infection	 24hr	1440	mins	 biol_rep1	CNhs14441	Rinderpest infection series	Rinderpest_infection_series	Human	Activation
13575-146C2	COBL-a rinderpest(-C) infection	 24hr	1440	mins	 biol_rep2	CNhs14442	Rinderpest infection series	Rinderpest_infection_series	Human	Activation
13576-146C3	COBL-a rinderpest(-C) infection	 24hr	1440	mins	 biol_rep3	CNhs14443	Rinderpest infection series	Rinderpest_infection_series	Human	Activation
12674-135B1	Saos-2 osteosarcoma treated with ascorbic acid and BGP to induce calcification	 24hr	1440	mins	 biol_rep1 (A1 T12)	CNhs12393	Saos calcification	Saos_calcification	Human	Early response
12772-136C9	Saos-2 osteosarcoma treated with ascorbic acid and BGP to induce calcification	 24hr	1440	mins	 biol_rep2 (A2 T12)	CNhs12872	Saos calcification	Saos_calcification	Human	Early response
12870-137E8	Saos-2 osteosarcoma treated with ascorbic acid and BGP to induce calcification	 24hr	1440	mins	 biol_rep3 (A3 T12)	CNhs12886	Saos calcification	Saos_calcification	Human	Early response
12981-138I2	EBF KO HPCs induced to T cell	 24hr	1440	mins	 biol_rep1	CNhs12239	T-cell differentiation	T-cell_differentiation	Mouse	Early response
12997-139A9	EBF KO HPCs induced to T cell	 24hr	1440	mins	 biol_rep2	CNhs12990	T-cell differentiation	T-cell_differentiation	Mouse	Early response
13679-147E7	ARPE-19 EMT induced with TGF-beta and TNF-alpha	 24hr00min	1440	mins	 biol_rep1	CNhs14535	Epithelial to mesenchymal 	Epithelial_to_mesenchymal 	Human	Early response
13681-147E9	ARPE-19 EMT induced with TGF-beta and TNF-alpha	 24hr00min	1440	mins	 biol_rep3	CNhs14537	Epithelial to mesenchymal 	Epithelial_to_mesenchymal 	Human	Early response
13309-142I6	Monocyte-derived macrophages response to mock influenza infection	 24hr00min	1440	mins	 donor1 (868_121:MI_24h)	CNhs13693	Macrophage influenza infection	Macrophage_influenza_infection	Human	Activation
13321-143A9	Monocyte-derived macrophages response to mock influenza infection	 24hr00min	1440	mins	 donor2 (150_120:MI_24h)	CNhs13648	Macrophage influenza infection	Macrophage_influenza_infection	Human	Activation
13327-143B6	Monocyte-derived macrophages response to mock influenza infection	 24hr00min	1440	mins	 donor3 (536_119:MI_24h)	CNhs13652	Macrophage influenza infection	Macrophage_influenza_infection	Human	Activation
13315-143A3	Monocyte-derived macrophages response to mock influenza infection	 24hr00min	1440	mins	 donor4 (227_121:MI_24h)	CNhs13644	Macrophage influenza infection	Macrophage_influenza_infection	Human	Activation
13308-142I5	Monocyte-derived macrophages response to udorn influenza infection	 24hr00min	1440	mins	 donor1 (868_121:Ud_24h)	CNhs13557	Macrophage influenza infection	Macrophage_influenza_infection	Human	Activation
13320-143A8	Monocyte-derived macrophages response to udorn influenza infection	 24hr00min	1440	mins	 donor2 (150_120:Ud_24h)	CNhs13560	Macrophage influenza infection	Macrophage_influenza_infection	Human	Activation
13326-143B5	Monocyte-derived macrophages response to udorn influenza infection	 24hr00min	1440	mins	 donor3 (536_119:Ud_24h)	CNhs13562	Macrophage influenza infection	Macrophage_influenza_infection	Human	Activation
12722-135G4	Monocyte-derived macrophages response to LPS	 36hr	2160	mins	 donor1 (t25 Subject1)	CNhs12933	Macrophage response to LPS	Macrophage_response_to_LPS	Human	Early response
12820-136I3	Monocyte-derived macrophages response to LPS	 36hr	2160	mins	 donor2 (t25 Subject2)	CNhs13404	Macrophage response to LPS	Macrophage_response_to_LPS	Human	Early response
12918-138B2	Monocyte-derived macrophages response to LPS	 36hr	2160	mins	 donor3 (t25 Subject3)	CNhs13335	Macrophage response to LPS	Macrophage_response_to_LPS	Human	Early response
12439-132B9	ST2 (Mesenchymal stem cells) cells, differentiation to adipocytes	 36hr	2160	mins	 biol_rep2 (036hA2)	CNhs13253	MSC to adipocyte (mouse)	MSC_to_adipocyte_(mouse)	Mouse	Early response
12561-133G5	ST2 (Mesenchymal stem cells) cells, differentiation to adipocytes	 36hr	2160	mins	 biol_rep3 (036hA3)	CNhs13302	MSC to adipocyte (mouse)	MSC_to_adipocyte_(mouse)	Mouse	Early response
12332-130I1	ST2 (Mesenchymal stem cells) cells, differentiation to osteocytes	 36hr	2160	mins	 biol_rep1 (036hB1)	CNhs13139	MSC to osteocyte (mouse)	MSC_to_osteocyte_(mouse)	Mouse	Early response
12454-132D6	ST2 (Mesenchymal stem cells) cells, differentiation to osteocytes	 36hr	2160	mins	 biol_rep2 (036hB2)	CNhs13268	MSC to osteocyte (mouse)	MSC_to_osteocyte_(mouse)	Mouse	Early response
12576-133I2	ST2 (Mesenchymal stem cells) cells, differentiation to osteocytes	 36hr	2160	mins	 biol_rep3 (036hB3)	CNhs13317	MSC to osteocyte (mouse)	MSC_to_osteocyte_(mouse)	Mouse	Early response
13682-147F1	ARPE-19 EMT induced with TGF-beta and TNF-alpha	 42hr00min	2520	mins	 biol_rep1	CNhs14538	Epithelial to mesenchymal 	Epithelial_to_mesenchymal 	Human	Early response
13683-147F2	ARPE-19 EMT induced with TGF-beta and TNF-alpha	 42hr00min	2520	mins	 biol_rep2	CNhs14539	Epithelial to mesenchymal 	Epithelial_to_mesenchymal 	Human	Early response
13684-147F3	ARPE-19 EMT induced with TGF-beta and TNF-alpha	 42hr00min	2520	mins	 biol_rep3	CNhs14540	Epithelial to mesenchymal 	Epithelial_to_mesenchymal 	Human	Early response
13078-140A9	J2E erythroblastic leukemia response to erythropoietin	 48hr	2880	mins	 biol_rep1	CNhs12456	J2E erythrocytic differentiation (EPO)	J2E_erythrocytic_differentiation_(EPO)	Mouse	Early response
13144-140I3	J2E erythroblastic leukemia response to erythropoietin	 48hr	2880	mins	 biol_rep2	CNhs12683	J2E erythrocytic differentiation (EPO)	J2E_erythrocytic_differentiation_(EPO)	Mouse	Early response
13210-141G6	J2E erythroblastic leukemia response to erythropoietin	 48hr	2880	mins	 biol_rep3	CNhs12785	J2E erythrocytic differentiation (EPO)	J2E_erythrocytic_differentiation_(EPO)	Mouse	Early response
12723-135G5	Monocyte-derived macrophages response to LPS	 48hr	2880	mins	 donor1 (t26 Subject1)	CNhs11942	Macrophage response to LPS	Macrophage_response_to_LPS	Human	Early response
12821-136I4	Monocyte-derived macrophages response to LPS	 48hr	2880	mins	 donor2 (t26 Subject2)	CNhs13405	Macrophage response to LPS	Macrophage_response_to_LPS	Human	Early response
13565-146B1	COBL-a rinderpest infection	 48hr	2880	mins	 biol_rep1	CNhs14431	Rinderpest infection series	Rinderpest_infection_series	Human	Activation
13566-146B2	COBL-a rinderpest infection	 48hr	2880	mins	 biol_rep2	CNhs14432	Rinderpest infection series	Rinderpest_infection_series	Human	Activation
13567-146B3	COBL-a rinderpest infection	 48hr	2880	mins	 biol_rep3	CNhs14434	Rinderpest infection series	Rinderpest_infection_series	Human	Activation
13577-146C4	COBL-a rinderpest(-C) infection	 48hr	2880	mins	 biol_rep1	CNhs14444	Rinderpest infection series	Rinderpest_infection_series	Human	Activation
13578-146C5	COBL-a rinderpest(-C) infection	 48hr	2880	mins	 biol_rep2	CNhs14445	Rinderpest infection series	Rinderpest_infection_series	Human	Activation
13579-146C6	COBL-a rinderpest(-C) infection	 48hr	2880	mins	 biol_rep3	CNhs14446	Rinderpest infection series	Rinderpest_infection_series	Human	Activation
13685-147F4	ARPE-19 EMT induced with TGF-beta and TNF-alpha	 60hr00min	3600	mins	 biol_rep1	CNhs14541	Epithelial to mesenchymal 	Epithelial_to_mesenchymal 	Human	Early response
13686-147F5	ARPE-19 EMT induced with TGF-beta and TNF-alpha	 60hr00min	3600	mins	 biol_rep2	CNhs14542	Epithelial to mesenchymal 	Epithelial_to_mesenchymal 	Human	Early response
13687-147F6	ARPE-19 EMT induced with TGF-beta and TNF-alpha	 60hr00min	3600	mins	 biol_rep3	CNhs14543	Epithelial to mesenchymal 	Epithelial_to_mesenchymal 	Human	Early response
12627-134E8	H9 Embryoid body cells, melanocytic induction	 day00	0	mins	 biol_rep1 (H9EB-1 d0)	CNhs12822	Embryoid body to melanocyte	Embryoid_body_to_melanocyte	Human	In vitro differentiation
12725-135G7	H9 Embryoid body cells, melanocytic induction	 day00	0	mins	 biol_rep2 (H9EB-2 d0)	CNhs12825	Embryoid body to melanocyte	Embryoid_body_to_melanocyte	Human	In vitro differentiation
12823-136I6	H9 Embryoid body cells, melanocytic induction	 day00	0	mins	 biol_rep3 (H9EB-3 d0)	CNhs12908	Embryoid body to melanocyte	Embryoid_body_to_melanocyte	Human	In vitro differentiation
13364-143F7	HES3-GFP Embryonic Stem cells, cardiomyocytic induction	 day00	0	mins	 biol_rep1 (UH-1)	CNhs13694	ES to cardiomyocyte	ES_to_cardiomyocyte	Human	In vitro differentiation
13365-143F8	HES3-GFP Embryonic Stem cells, cardiomyocytic induction	 day00	0	mins	 biol_rep2 (UH-2)	CNhs13695	ES to cardiomyocyte	ES_to_cardiomyocyte	Human	In vitro differentiation
13366-143F9	HES3-GFP Embryonic Stem cells, cardiomyocytic induction	 day00	0	mins	 biol_rep3 (UH-3)	CNhs13738	ES to cardiomyocyte	ES_to_cardiomyocyte	Human	In vitro differentiation
14357-155I1	ES-46C embryonic stem cells, neuronal differentiation	 day00	0	mins	 biol_rep1	CNhs14104	ES to neuron	ES_to_neuron	Mouse	In vitro differentiation
14362-155I6	ES-46C embryonic stem cells, neuronal differentiation	 day00	0	mins	 biol_rep2	CNhs14109	ES to neuron	ES_to_neuron	Mouse	In vitro differentiation
13445-144F7	iPS differentiation to neuron, down-syndrome donor C18-CCL54	 day00	0	mins	 rep1	CNhs13830	Human iPS to neuron (Down's syndrome) 1	Human_iPS_to_neuron_(Down's syndrome)_1	Human	In vitro differentiation
13449-144G2	iPS differentiation to neuron, down-syndrome donor C18-CCL54	 day00	0	mins	 rep2	CNhs13843	Human iPS to neuron (Down's syndrome) 1	Human_iPS_to_neuron_(Down's syndrome)_1	Human	In vitro differentiation
13453-144G6	iPS differentiation to neuron, down-syndrome donor C18-CCL54	 day00	0	mins	 rep3	CNhs14056	Human iPS to neuron (Down's syndrome) 1	Human_iPS_to_neuron_(Down's syndrome)_1	Human	In vitro differentiation
13457-144H1	iPS differentiation to neuron, down-syndrome donor C18-CCL54	 day00	0	mins	 rep1	CNhs13835	Human iPS to neuron (Down's syndrome) 2	Human_iPS_to_neuron_(Down's syndrome)_2	Human	In vitro differentiation
13461-144H5	iPS differentiation to neuron, down-syndrome donor C18-CCL54	 day00	0	mins	 rep2	CNhs14060	Human iPS to neuron (Down's syndrome) 2	Human_iPS_to_neuron_(Down's syndrome)_2	Human	In vitro differentiation
13465-144H9	iPS differentiation to neuron, down-syndrome donor C18-CCL54	 day00	0	mins	 rep3	CNhs14063	Human iPS to neuron (Down's syndrome) 2	Human_iPS_to_neuron_(Down's syndrome)_2	Human	In vitro differentiation
13425-144D5	iPS differentiation to neuron, control donor C11-CRL2429	 day00	0	mins	 rep2	CNhs13822	Human iPS to neuron (wt) 1	Human_iPS_to_neuron_(wt)_1	Human	In vitro differentiation
13421-144D1	iPS differentiation to neuron, control donor C11-CRL2429	 day00	0	mins	 rep1	CNhs14045	Human iPS to neuron (wt) 1	Human_iPS_to_neuron_(wt)_1	Human	In vitro differentiation
